Course	Code	CRN	Type	Dates	Days	Start	Finish	Room
BIOL	327L	9218	L1-Cyber	Wks of 29Mar, 10May	F	9:00	11:50	KK217
BIOL	328	9219	L1	Trimester 2	T	11:00	12:50	COLT122
BIOL	328	9219	L1	Trimester 2	F	11:00	12:50	FT77LT306
BIOL	328	9219	L1-Lab	Trimester 2	M	13:10	16:00	KK109
BIOL	329	9220	L1	Trimester 2	W	16:10	17:00	MCLT102
BIOL	329	9220	L1	Trimester 2	MTF	16:10	17:00	MCLT101
BIOL	334	9595	L1	Trimester 2 2nd half	MTWF	10:00	10:50	EALT206
BIOL	339	9597	L1	Trimester 2	MTWF	11:00	11:50	HMLT002
BIOL	361L	9593	L1-Cyber	Wks of 10May, 17May	R	10:00	15:00	 
BIOL	361L	9593	L1-Cyber	Wks of 10May, 17May	T	10:00	17:00	KK217
BIOL	361L	9593	L1-Cyber	Wks of 10May, 17May	R	13:10	17:00	KK217
BIOL	361L	9593	L1-Cyber	Wks of 10May, 17May	R	10:00	13:00	MY221
BIOL	361L	9593	L1-Cyber	Wks of 10May, 17May	T	10:00	17:00	KK218
BIOL	362	9594	L1	Trimester 2	M	12:00	12:50	MYLT102
BIOL	362L	9594	L1	Trimester 2	R	9:00	11:50	KK401
BIOL	362L	9594	L1	Trimester 2	R	13:10	16:00	KK218
BIOL	362L	9594	L1	Trimester 2	R	13:10	16:00	KK401
BIOL	362L	9594	L1	Trimester 2	R	9:00	11:50	KK218
BIOL	371L	9221	L1-Lab	Wks of 1Mar, 29Mar, 26Apr, 10May	T	11:00	14:50	KK518
BIOL	371L	9221	L1-Cyber	Wks of 8Mar-22Mar, 19Apr-24May	T	11:00	14:50	KK216
BIOL	372	9222	L1	Trimester 2	MR	11:00	12:50	MYLT220
BIOL	372	9222	L1-Lab	Trimester 2	R	14:10	17:00	KK701
BIOL	403	588	L1	Trimester 2 1st half	R	14:10	16:00	KK104
BIOL	403	588	L1	Trimester 2 2nd half	T	10:00	11:50	AM101
BIOL	419	15159	L1	Week of 26 July	MWF	9:00	11:50	WR10201
BIOL	419	15159	L1	Wks 12-19Jul, 2-16Aug,6Sep-11Oct	MWF	9:00	11:50	AM103
BIOL	424	9629	L1	Week of 25 January	T	8:00	17:00	MYLT101
BIOL	424	9629	L1	Week of 25 January	WR	13:10	17:00	MYLT101
BIOL	426	13574	L1	Trimester 2	R	9:00	10:50	AMLT105
BIOL	428	13576	L1	Week of 5 April	TWRFS	8:00	20:00	KK218
BIOL	428	13576	L1	Week of 5 April	TWRFS	8:00	20:00	KK217
BIOL	430	9228	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BIOL	431	9229	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BIOL	432	9230	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BIOL	433	9231	L1	Full Year incl all breaks	F	9:00	10:50	KK202
 	 	 	 	 	 	 	 	 
BMSC	114	8737	L1	Trimester 2	WF	12:00	12:50	HMLT206
BMSC	114	8737	L1	Trimester 2	R	11:00	11:50	HMLT206
BMSC	114L	8737	Lab	Trimester 2	MTW	10:00	11:50	KK511
BMSC	114L	8737	Lab	Trimester 2	MTW	14:10	16:00	KK511
BMSC	117	8739	L1	Trimester 2	TWF	13:10	14:00	KKLT301
BMSC	117L	8739	Lab	Trimester 2	F	11:00	11:50	KK401
BMSC	117L	8739	Lab	Trimester 2	F	14:10	15:00	KK401
BMSC	117L	8739	Lab	Trimester 2	F	15:10	16:00	KK401
BMSC	117L	8739	Lab	Trimester 2	F	10:00	10:50	KK401
BMSC	241	15253	L1	Trimester 2	WF	10:00	10:50	KKLT303
BMSC	241	15253	L1	Trimester 2	F	12:00	12:50	KKLT303
BMSC	241	15253	L1	Trimester 2	R	10:00	10:50	HMLT206
BMSC	241	15253	L1-Lab	Trimester 2	TW	13:10	17:00	KK701
BMSC	243	15258	L1	Trimester 2	MTRF	9:00	9:50	HMLT105
BMSC	243	15258	L1-Lab	Trimester 2	TW	13:10	17:00	KK701
BMSC	244	 	L1-Lab	Wks of 29Mar, 19Apr-17May	MT	13:10	17:00	KK401
BMSC	323	8754	L1	Trimester 2 2nd half	MTF	16:10	17:00	HMLT206
BMSC	323	8754	L1-Lab	Trimester 2 2nd half	M	13:10	15:00	KK701
BMSC	334	15262	L1	Trimester 2 2nd half	MTWF	10:00	10:50	EALT206
BMSC	339	15265	L1	Trimester 2	MTWF	11:00	11:50	HMLT002
BMSC	354	8756	L1	Trimester 2	MF	14:10	16:00	AM104
BMSC	362	15125	L1	Trimester 2	M	12:00	12:50	MYLT102
BMSC	362L	15125	L1	Trimester 2	R	13:10	16:00	KK218
BMSC	362L	15125	L1	Trimester 2	R	9:00	11:50	KK401
BMSC	362L	15125	L1	Trimester 2	R	9:00	11:50	KK218
BMSC	362L	15125	L1	Trimester 2	R	13:10	16:00	KK401
BMSC	401	9856	L1	Full Year incl all breaks	W	9:00	10:50	CO118
BMSC	430	9858	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BMSC	431	9859	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BMSC	432	9860	L1	Full Year incl all breaks	F	9:00	10:50	KK202
BMSC	433	9861	L1	Full Year incl all breaks	F	9:00	10:50	KK202
 	 	 	 	 	 	 	 	 
BRAZ	113	15446	L1	Trimester 2	T	11:00	12:50	HMLT104
BRAZ	113	15446	L1-Tut	Trimester 2 starts 2nd week	R	12:00	12:50	MY631
BRAZ	113	15446	L1-Tut	Trimester 2 starts 2nd week	R	11:00	11:50	MY531
 	 	 	 	 	 	 	 	 
BTEC	201	11093	L1	Trimester 2	T	12:00	12:50	CO228
BTEC	201	11093	L1	Trimester 2	MRF	15:10	16:00	CO118
BTEC	201	 	L1-Lab	Trimester 2 2nd half	T	13:10	17:00	KK401
BTEC	436	15709	L1	Trimester 2	W	12:00	13:50	EA001
 	 	 	 	 	 	 	 	 
CCDN	231	17196	L1	Trimester 2	M	13:10	14:30	VSLT1
CCDN	231	 	L1-S1	Trimester 2	M	14:40	17:30	VS127 - 127A
CCDN	231	 	L1-S2	Trimester 2	M	14:40	17:30	VS204 - 204A
CCDN	231	 	L1-S3	Trimester 2	M	14:40	17:30	VS221 - 221A
CCDN	231	 	L1-S4	Trimester 2	M	14:40	17:30	VS308 - 308A
CCDN	231	 	L1-S5	Trimester 2	R	14:40	17:30	VS127 - 127A
CCDN	231	 	L1-S6	Trimester 2	R	14:40	17:30	VS204
CCDN	231	 	L1-S7	Trimester 2	R	14:40	17:30	VS221 - 221A
CCDN	231	 	L1-S8	Trimester 2	R	14:40	17:30	VS308 - 308A
CCDN	371	17192	L1	Trimester 2	M	12:40	14:10	VS204 - 204A
CCDN	371	 	L1-S1	Trimester 2	R	12:40	14:30	VS204 - 204A
 	 	 	 	 	 	 	 	 
CHEM	114	17148	L1-Tut	Trimester 2 starts 2nd week	M	11:00	11:50	FT77305
CHEM	114	17148	L1-Tut	Trimester 2 starts 2nd week	M	12:00	12:50	FT77305
CHEM	114	17148	L1-Tut	Trimester 2 starts 2nd week	M	10:00	10:50	FT77305
CHEM	114	17148	L1-Tut	Trimester 2 starts 2nd week	F	13:10	14:00	AM106
CHEM	114	17148	L1-Tut	Trimester 2 starts 2nd week	T	12:00	12:50	CO118
CHEM	114	17170	L2	Trimester 2	TW	9:00	9:50	EALT006
CHEM	114	17170	L2	Trimester 2	R	10:00	10:50	MCLT101
CHEM	114L	 	L2 Lab	Trimester 2	MTW	14:10	17:00	LB116
CHEM	114L	 	L2 Lab	Trimester 2	TW	10:00	12:50	LB116
CHEM	115	17149	L1	Trimester 2	MR	13:10	14:00	MCLT102
CHEM	115	17149	L1	Trimester 2	F	14:10	15:00	MCLT102
CHEM	115L	 	Wkshp 1	Trimester 2 starts 3rd week	R	14:10	17:00	AM104
CHEM	115L	 	Wkshp 1	Trimester 2 starts 3rd week	R	14:10	17:00	LB116
CHEM	115L	 	Wkshp 2	Trimester 2 starts 3rd week	F	9:00	11:50	FT77305
CHEM	115L	 	Wkshp 2	Trimester 2 starts 3rd week	F	9:00	11:50	LB116
CHEM	201	8607	L1	Trimester 2	MWRF	11:00	11:50	LBLT118
CHEM	201	8607	L1-Tuts	Trimester 2	R	16:10	17:00	AM102
CHEM	201	8607	L1-Tuts	Trimester 2	R	12:00	12:50	FT77305
CHEM	203	7598	L1	Trimester 2	MTWF	10:00	10:50	AM106
CHEM	203	7598	L1-Tuts	Trimester 2	R	9:00	9:50	FT77305
CHEM	205L	 	L1 Lab	Trimester 2	MTWRF	13:10	17:00	LB115
CHEM	302	7600	L1	Trimester 2	R	10:00	10:50	AM106
CHEM	302	7600	L1	Trimester 2	MWF	9:00	9:50	AM106
CHEM	302	7600	L1-Tut	Trimester 2 starts 2nd week	R	11:00	11:50	FT77305
CHEM	306	 	L1 - Lab	Trimester 2	WRF	13:10	17:00	LB117
CHEM	421	13725	L1	Trimester 2	TR	9:00	9:50	CO228
CHEM	422	13726	L1	Wks of 1Mar-29Mar, 19Apr-10May	W	9:00	9:50	EA001
CHEM	423	13727	L1	Trimester 2	MF	9:00	9:50	CO119
CHEM	424	13728	L1	Wks of 1-22Mar, 19Apr-10May	MR	9:00	9:50	CO228
CHEM	425	13729	L1	Trimester 2	MR	10:00	10:50	CO118
 	 	 	 	 	 	 	 	 
CHIN	102	17044	L1	Trimester 2	M	9:00	9:50	HMLT002
CHIN	102	17044	L1	Trimester 2	TR	15:10	16:00	MY103
CHIN	102	17167	L2	Trimester 2	T	9:00	9:50	KK202
CHIN	102	17167	L2	Trimester 2	M	9:00	9:50	HMLT002
CHIN	102	17167	L2	Trimester 2	R	11:00	11:50	HMLT002
CHIN	102	 	L1-Tut	Trimester 2 starts 2nd week	F	10:00	10:50	HU113
CHIN	102	 	L1-Tut	Trimester 2 starts 2nd week	R	11:00	11:50	HU113
CHIN	102	 	L1-Tut	Trimester 2 starts 2nd week	RF	13:10	14:00	HU317
CHIN	102	 	L1-Tut	Trimester 2 starts 2nd week	R	10:00	10:50	MY105
CHIN	102	 	L1-Tut	Trimester 2 starts 2nd week	F	11:00	11:50	MY301
CHIN	212	2037	L1	Trimester 2	MTRF	9:00	9:50	AM102
CHIN	212	2037	L1-Tut	Trimester 2 starts 2nd week	T	14:10	15:00	KP22104
CHIN	212	2037	L1-Tut	Trimester 2 starts 2nd week	T	15:10	16:00	KP22104
CHIN	213	6741	L1	Trimester 2	T	13:10	15:00	EALT206
CHIN	213	6741	L1	Trimester 2	R	13:10	15:00	AMLT105
CHIN	312	6620	L1	Trimester 2	MTRF	9:00	9:50	HU113
CHIN	312	6620	L1-Tut	Trimester 2 starts 2nd week	T	10:00	10:50	KP22104
CHIN	313	6621	L1	Trimester 2	M	13:10	15:00	HULT220
CHIN	313	6621	L1	Trimester 2	R	15:10	17:00	HULT220
 	 	 	 	 	 	 	 	 
CLAS	102	796	L1	Trimester 2	MWR	12:00	12:50	HULT323
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	R	10:00	10:50	OK523
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	F	13:10	14:00	OK523
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	F	15:10	16:00	OK523
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	F	12:00	12:50	OK524
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	F	12:00	12:50	OK523
CLAS	102	796	L1-Tut	Trimester 2 excl week 11Oct	F	13:10	14:00	OK524
CLAS	105	801	L1	Trimester 2	MTF	15:10	16:00	HULT323
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	W	15:10	16:00	OK524
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	MW	14:10	15:00	OK524
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	MR	12:00	12:50	OK524
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	T	16:10	17:00	OK523
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	MT	16:10	17:00	OK524
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	MWR	14:10	15:00	OK523
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	T	13:10	14:00	OK523
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	MT	11:00	11:50	OK523
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	T	10:00	10:50	OK523
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	T	12:00	12:50	KP22104
CLAS	105	801	L1-Tut	Trimester 2 excl week 11Oct	T	11:00	11:50	EA012
CLAS	203	804	L1	Trimester 2	MRF	11:00	11:50	HULT323
CLAS	208	807	L1	Trimester 2	TRF	14:10	15:00	HULT323
CLAS	303	813	L1	Trimester 2	MRF	11:00	11:50	HULT323
CLAS	308	817	L1	Trimester 2	TRF	14:10	15:00	HULT323
 	 	 	 	 	 	 	 	 
CMPO	101	15548	L1	Trimester 2	W	15:10	17:00	MS301
CMPO	101	15548	L1-Tut	Trimester 2 starts 2nd week	F	11:00	11:50	FT94003
CMPO	101	15548	L1-Tut	Trimester 2 starts 2nd week	F	10:00	10:50	FT94003
CMPO	101	15548	L1-Tut	Trimester 2 starts 2nd week	F	14:10	15:00	FT94003
CMPO	101	15548	L1-Tut	Trimester 2 starts 2nd week	F	15:10	16:00	FT94003
CMPO	110	15555	L1	Trimester 2	T	9:00	10:50	FT77LT306
CMPO	182	15558	L1	Trimester 2	R	18:00	19:50	 
CMPO	202	15562	L1	Trimester 2	R	12:00	13:50	MS301
CMPO	202	15562	L1	Trimester 2	W	13:10	14:00	MS301
CMPO	211	15551	L1	Trimester 2	W	14:10	15:00	MSEMS4
CMPO	211	15551	L1	Trimester 2	M	12:00	13:50	MSEMS4
CMPO	235	15561	L1	Trimester 2	M	10:00	11:50	MUW1D16
CMPO	235	15561	L1	Trimester 2	R	11:00	11:50	MUW1D16
CMPO	284	15545	L1	Trimester 2	T	18:00	21:00	MUWHALL
CMPO	302	15547	L1	Trimester 2	F	11:00	11:50	MS209
CMPO	302	15547	L1	Trimester 2	T	11:00	12:50	MS209
CMPO	330	15574	L1	Trimester 2	R	10:00	10:50	MS301
CMPO	330	15574	L1	Trimester 2	M	9:00	10:50	MS301
CMPO	SEM	 	L1	Trimester 1 + Trimester 2	M	14:10	16:00	MS301
 	 	 	 	 	 	 	 	 
CMSP	803	10535	L1	Trimester 2	T	19:40	21:30	RHLT2
CMSP	804	10537	L1	Trimester 2	T	17:40	19:30	RHLT2
CMSP	805	10539	L1	Wks 12Jul-2Aug, 16Aug, 6Sep-20Sep, 4Oct-11Oct	T	17:40	19:30	RHG03
CMSP	805	10539	L1	Wks of 9 Aug, 27 Sep	T	17:40	19:30	RHLT3
 	 	 	 	 	 	 	 	 
COML	111	9659	L1	Trimester 2	M	13:10	14:00	COLT122
COML	111	9659	L1	Trimester 2	W	13:10	14:00	MCLT101
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	M	12:00	12:50	OK501
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	M	10:00	10:50	CO216
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	W	12:00	12:50	OK301
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	M	11:00	11:50	OK501
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	W	11:00	11:50	 
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	M	13:10	14:00	OK301
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	W	13:10	14:00	MY301
COML	111	9659	L1-Tuts	Trimester 2 starts 3rd week	W	10:00	10:50	KK203
COML	203	8339	L3-Summer	Wks of 15Nov-13Dec	M	8:30	10:20	GBLT1
COML	203	8339	L3-Summer	Wks of 15Nov-13Dec	W	8:30	9:20	GBLT1
COML	204	18159	L1	Trimester 2	MR	10:30	11:20	RHLT1
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	R	14:40	15:30	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	WR	10:30	11:20	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	R	11:30	12:20	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	11:30	12:20	RWW223
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	WR	9:30	10:20	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	WR	10:30	11:20	RWW127
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	WR	11:30	12:20	RWW127
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	13:40	14:30	RWW127
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	12:40	13:30	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	R	15:40	16:30	RWW125
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	MW	14:40	15:30	RWW127
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	MW	15:40	16:30	RWW127
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	W	11:30	12:20	RWW128
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	13:40	14:30	RWW129
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	11:30	12:20	RWW220
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	R	12:40	13:30	RWW413
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	R	13:40	14:30	RWW315
COML	204	18159	L1-Tuts	Trimester 2 starts 3rd week	M	11:30	12:20	RWW313
COML	205	18309	L1	Trimester 2	MW	9:30	10:20	RHLT2
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	M	12:40	13:30	RWW127
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	W	13:40	14:30	RWW127
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	W	14:40	15:30	RWW128
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	W	10:30	11:20	RWW128
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	M	13:40	14:30	RWW125
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	M	14:40	15:30	RWW125
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	W	11:30	12:20	RWW129
COML	205	18309	L1-Tuts	Trimester 2 starts 3rd week	W	12:40	13:30	RWW129
COML	303	904	L1	Trimester 2	MRF	9:30	10:20	RHLT1
COML	303	904	L1-Tuts	Trimester 2 starts 2nd week	F	13:40	14:30	RWW129
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	MRF	10:30	11:20	RWW129
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	RF	12:40	13:30	RWW129
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	R	13:40	14:30	RWW312
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	R	12:40	13:30	RWW127
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	RF	11:30	12:20	RWW129
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	W	10:30	11:20	RWW413
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	M	12:40	13:30	RWW128
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	W	9:30	10:20	RWW127
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	MF	10:30	11:20	RWW127
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	R	8:30	9:20	RWW128
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	F	8:30	9:20	RWW129
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	M	11:30	12:20	RWW127
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	R	11:30	12:20	RWW414
COML	303	904	L1-Tuts	Trimester 2 starts 3rd week	R	10:30	11:20	RWW414
COML	304	906	L1-Tuts	Wks of 29Mar, 19Apr,17 & 31 May	M	13:40	14:30	GBG07
COML	304	906	L1-Tuts	Wks of 29Mar, 19Apr,17 & 31 May	T	13:40	14:30	GBG05
COML	304	906	L1-Tuts	Wks of 29Mar, 19Apr,17 & 31 May	T	11:30	12:20	GBG05
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	W	14:40	15:30	RWW312
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	T	14:40	15:30	RWW125
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	TF	12:40	13:30	RWW314
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	W	11:30	12:20	RWW312
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	T	14:40	15:30	RWW223
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	W	12:40	13:30	RWW312
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	T	10:30	11:20	RWW314
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	W	14:40	15:30	RWW315
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	W	10:30	11:20	RWW312
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	F	11:30	12:20	RWW313
COML	305	908	L1-Tuts	Wks of 15Mar, 19Apr, 3May & 24May	TF	11:30	12:20	RWW314
COML	305	18282	L2	Trimester 2	TWR	11:30	12:20	RHLT1
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	T	13:40	14:30	RWW413
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	F	10:30	11:20	RWW314
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	T	14:40	15:30	RWW413
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	T	10:30	11:20	RWW126
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	F	10:30	11:20	RWW125
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	TF	9:30	10:20	RWW125
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	R	10:30	11:20	GBG07
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	R	9:30	10:20	GBG07
COML	305	18282	L2-Tuts	Trimester 2 starts 3rd week	F	12:40	13:30	RWW414
COML	306	910	L1	Trimester 2	MRF	13:40	14:30	GBLT4
COML	306	910	L1-Tuts	Trimester 2 starts 3rd week	F	12:40	13:30	GBG07
COML	306	910	L1-Tuts	Trimester 2 starts 3rd week	M	14:40	15:30	GBG07
COML	306	910	L1-Tuts	Trimester 2 starts 3rd week	F	10:30	11:20	GB117
COML	306	910	L1-Tuts	Trimester 2 starts 3rd week	R	14:40	15:30	GB117
COML	306	910	L1-Tuts	Trimester 2 starts 3rd week	F	14:40	15:30	RWW127
COML	308	6734	L1	Trimester 2	R	14:40	15:30	GBLT4
COML	308	6734	L1	Trimester 2	MW	16:40	17:30	GBLT3
COML	308	6734	L1-Tuts	Trimester 2 starts 3rd week	R	11:30	12:20	GBG07
COML	308	6734	L1-Tuts	Trimester 2 starts 3rd week	R	12:40	13:30	GBG07
COML	308	6734	L1-Tuts	Trimester 2 starts 3rd week	R	16:40	17:30	GBG07
COML	308	6734	L1-Tuts	Trimester 2 starts 3rd week	R	15:40	16:30	GB117
COML	320	15515	L1	Trimester 2	F	12:40	13:30	GBLT4
COML	320	15515	L1	Trimester 2	TW	15:40	16:30	GBLT4
COML	405	7719	L1	Trimester 2	T	9:30	12:20	RHG01
 	 	 	 	 	 	 	 	 
COMM	101	9104	L1	Trimester 2	MW	13:10	14:00	MYLT102
COMM	201	1975	L1	Trimester 2	MF	10:00	10:50	CO119
COMM	201	1975	L1-Tut	Trimester 2 starts 2nd week	F	11:00	11:50	EA004
 	 	 	 	 	 	 	 	 
COMP	102	9792	L2	Trimester 2	MTF	10:00	10:50	LBLT118
COMP	103	945	L2	Trimester 2	MTR	14:10	15:00	EALT006
COMP	103	945	L2-Tut	Trimester 2 starts 2nd week	M	12:00	12:50	KP22104
COMP	103	945	L2-Tut	Trimester 2 starts 2nd week	F	14:10	15:00	EA004
COMP	103	945	L2-Tut	Trimester 2 starts 2nd week	T	11:00	11:50	 
COMP	103	945	L2-Tut	Trimester 2 starts 2nd week	R	15:10	16:00	VZ106
COMP	261	18314	L1	Trimester 2	T	15:10	16:00	EALT006
COMP	261	18314	L1	Trimester 2	WF	15:10	16:00	MCLT102
COMP	261	18314	L1-Tut	Trimester 2	M	9:00	9:50	MY632
COMP	261	18314	L1-Tut	Trimester 2	M	15:10	16:00	MY531
COMP	261	18314	L1-Tut	Trimester 2	F	16:10	17:00	MY632
COMP	261	18314	L1-Tut	Trimester 2	T	14:10	15:00	VZ506
COMP	261	18314	L1-Tut	Trimester 2	T	10:00	10:50	MY531
COMP	261	18314	L1-Tut	Trimester 2	M	16:10	17:00	AM104
COMP	303	962	L1	Trimester 2	MTF	16:10	17:00	CO119
COMP	312	10444	L1	Trimester 2	MTWF	14:10	15:00	CO118
COMP	418	9412	L1	Trimester 2	TWR	11:00	11:50	AMLT105
COMP	422	2324	L1	Trimester 2	MT	12:00	12:50	CO523A
COMP	422	2324	L1	Trimester 2	F	12:00	12:50	KK201
 	 	 	 	 	 	 	 	 
CREW	253	9493	L1	Trimester 2	R	15:10	18:00	 
CREW	255	9497	L1	Trimester 2	M	16:10	19:00	 
CREW	256	9498	L3	Trimester 2	F	10:00	12:50	WR12203
CREW	257	17406	L2	Trimester 2	F	9:30	12:20	 
CREW	591	10187	L1	Trimester 2	T	13:40	16:30	 
CREW	591	10187	L1	Trimester 2	W	15:10	17:00	 
CREW	591	11127	L2	Trimester 2	W	12:40	14:30	 
CREW	591	11127	L2	Trimester 2	R	10:00	12:50	 
CREW	592	10188	L1	Trimester 2	T	10:00	12:50	 
CREW	592	10188	L1	Trimester 2	W	10:00	11:50	 
 	 	 	 	 	 	 	 	 
CRIM	211	8841	L2	Wks of 15Nov-13Dec	M	10:00	11:50	KKLT301
CRIM	212	1102	L1	Trimester 2	MR	9:00	9:50	COLT122
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	T	10:00	10:50	MY105
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	F	10:00	10:50	KK204
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	F	11:00	11:50	KK204
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	T	9:00	9:50	MY105
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	W	13:10	14:00	MY631
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	F	13:10	14:00	EA026
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	F	12:00	12:50	EA026
CRIM	212	1102	L1-Tut	Trimester 2 starts 2nd week	W	14:10	15:00	MY631
CRIM	312	1107	L1	Trimester 2	MF	10:00	11:50	HULT220
CRIM	321	13074	L1	Trimester 2	TR	10:00	11:50	HMLT105
CRIM	324	18023	L1	Trimester 2	T	14:10	16:00	MYLT101
CRIM	324	18023	L1-Tut	Trimester 2 starts 2nd week	W	11:00	11:50	MY105
CRIM	324	18023	L1-Tut	Trimester 2 starts 2nd week	R	14:10	15:00	KP24202
CRIM	324	18023	L1-Tut	Trimester 2 starts 2nd week	R	15:10	16:00	EA012
CRIM	416	6306	L1	Trimester 1 + Trimester 2	R	16:10	18:00	MY531
CRIM	419	8095	L1	Trimester 1 + Trimester 2	M	13:10	15:00	MY303
CRIM	420	8678	L1	Trimester 2	T	15:10	17:00	KK103
CRIM	420	8678	L1	Wks of 19Apr-31May	T	15:10	17:00	HU317
 	 	 	 	 	 	 	 	 
CUPR	009	15499	L3	Trimester 2	M	11:00	11:50	HMLT105
CUPR	009	15499	L3	Trimester 2	M	9:00	9:50	HMLT104
CUPR	009	15499	L3-Cyber	Trimester 2	W	15:10	17:00	KK218
CUPR	009	15499	L3-Cyber	Trimester 2	R	9:00	10:50	KK216
